LAST EDITED DATE,OBSERVATION COUNT,COUNTRY,COUNTRY CODE,STATE,STATE CODE,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,TRIP COMMENTS,SPECIES COMMENTS,year,OBSERVATION_DATE
2020-02-17 00:37:25,2,Australia,AU,New South Wales,AU-NSW,L3108356,H,-36.5849043,150.0462216,2019-04-23,15:05:00,obsr598621,S55287043,Traveling,72.0,1.636,,2.0,1,G4099710,Main beach area.,"1 adult, one immature",2019,2019-04-23
2020-02-28 21:07:59,1,Australia,AU,Victoria,AU-VIC,L2549777,H,-38.5170387,145.3062916,2019-01-12,12:30:00,obsr996967,S51619836,Historical,,,,,1,,,,2019,2019-01-12
2019-01-11 00:11:14,3,Australia,AU,South Australia,AU-SA,L7652074,H,-35.8779931,137.6916075,2019-01-11,15:00:00,obsr1190548,S51544782,Incidental,,,,2.0,0,G3747802,,,2019,2019-01-11
2019-11-22 20:11:11,3,Australia,AU,Western Australia,AU-WA,L10185170,P,-34.360799,115.1336691,2019-11-21,12:30:00,obsr157817,S61660049,Incidental,,,,3.0,0,,On the Cape to Cape Track.,,2019,2019-11-21
2019-11-22 03:16:12,2,Australia,AU,South Australia,AU-SA,L10182421,P,-35.624508,137.206238,2019-11-22,09:58:00,obsr723219,S61642349,Traveling,35.0,1.0,,2.0,1,G4686562,,,2019,2019-11-22
2019-11-26 07:23:07,3,Australia,AU,Tasmania,AU-TAS,L8899454,P,-39.8659878,143.8559031,2019-11-26,09:16:00,obsr419924,S61760371,Traveling,130.0,3.09,,1.0,1,,,,2019,2019-11-26
2019-09-12 02:23:47,2,Australia,AU,Tasmania,AU-TAS,L9889437,P,-43.3703332,147.3399755,2019-09-08,09:33:00,obsr535437,S59703273,Traveling,95.0,1.87,,3.0,1,G4504024,Morning walk,,2019,2019-09-08
2019-04-02 06:02:14,4,Australia,AU,Tasmania,AU-TAS,L8959065,P,-41.088301,146.698225,2019-04-02,09:24:00,obsr236487,S54473002,Traveling,90.0,5.054,,3.0,1,,Dead penguin - several bits of it. -With Geoff and Peter. -From The car park on the eastern end of the Badgers beach to the western end. ,,2019,2019-04-02
2019-07-29 18:48:37,2,Australia,AU,South Australia,AU-SA,L3010187,P,-35.63212,138.47511,2019-07-05,14:45:00,obsr189672,S57936091,Traveling,75.0,1.448,,1.0,1,,"Weather: cldy, little sunshine, mild, calm wind. Walking observations  from  1445 to 1600 over a distance of 0.9 mi. Birdlife's Hooded Plover survey. Only Parsons Bch surveyed.","4:01 PM, One with orange flag letters EV on left leg. , (-35.63063, 138.46862)",2019,2019-07-05
2020-03-01 05:44:07,2,Australia,AU,Victoria,AU-VIC,L4051176,H,-38.2838273,144.4265056,2019-07-07,16:00:00,obsr825168,S58240171,Traveling,45.0,1.0,,1.0,0,,Observation from beach behind reef and dune area.,"1 bird orange flagged on left leg CP, other unbanded.",2019,2019-07-07
2020-02-17 03:19:26,4,Australia,AU,New South Wales,AU-NSW,L2543733,H,-35.1668763,150.6292534,2019-09-23,11:15:00,obsr1437783,S60046305,Traveling,30.0,5.0,,2.0,1,,,,2019,2019-09-23
2020-02-03 22:46:42,4,Australia,AU,South Australia,AU-SA,L10542786,P,-35.2857591,136.8996348,2019-12-02,08:45:00,obsr13494,S64110202,Traveling,30.0,0.3,,2.0,1,G4902446,"cloudy, windy",,2019,2019-12-02
2020-02-28 22:55:31,2,Australia,AU,Victoria,AU-VIC,L5106420,P,-38.2813131,144.4328356,2019-08-07,16:00:00,obsr825168,S58809550,Traveling,15.0,0.2,,1.0,1,,Observations from beach east of 42W tracks.,,2019,2019-08-07
2019-10-25 22:51:45,7,Australia,AU,Tasmania,AU-TAS,L2548263,H,-40.89223,145.50945,2019-10-26,11:00:00,obsr1155708,S60928550,Incidental,,,,4.0,0,,,Seven birds seen on the beach at Anniversary Bay,2019,2019-10-26
2019-06-02 07:07:45,1,Australia,AU,Western Australia,AU-WA,L9391871,P,-35.0306647,116.7148896,2019-04-03,,obsr556439,S56988773,Incidental,,,,2.0,0,,"Observation submitted on behalf of David & Jacqui Vaughan, see photograph","Seen by David & Jacqui Vaughan, confirmed by photograph",2019,2019-04-03
2020-03-27 02:48:54,12,Australia,AU,Victoria,AU-VIC,L2547409,H,-38.44659,144.85542,2019-11-03,09:30:00,obsr352905,S61133845,Traveling,120.0,6.0,,2.0,1,,HP monitoring with Rebecca,,2019,2019-11-03
2020-06-08 08:13:29,1,Australia,AU,Tasmania,AU-TAS,L3508373,H,-42.1255697,148.0845451,2019-02-15,20:00:00,obsr849268,S52918990,Traveling,45.0,2.0,,2.0,1,G3876771,With Nina Tsilikas,,2019,2019-02-15
2020-02-29 00:19:17,8,Australia,AU,Victoria,AU-VIC,L2547409,H,-38.44659,144.85542,2019-12-30,08:30:00,obsr352905,S62758136,Traveling,120.0,5.0,,3.0,1,G5002600,HP monitoring with Ellen (Parks Vic),,2019,2019-12-30
2020-02-28 19:53:53,2,Australia,AU,Victoria,AU-VIC,L9564510,P,-39.0321725,146.3088256,2019-06-29,09:00:00,obsr645662,S57847513,Traveling,120.0,6.0,,2.0,1,G4328164,with Nina Tsilikas,,2019,2019-06-29
2019-08-08 19:02:20,4,Australia,AU,Tasmania,AU-TAS,L9119109,P,-39.803791,147.851439,2019-04-02,09:14:00,obsr900746,S55407988,Traveling,70.0,2.0,,1.0,1,,Along the docks trail up the climbers track. ,,2019,2019-04-02
2020-02-29 01:51:35,3,Australia,AU,Victoria,AU-VIC,L2550141,H,-38.47111,144.88088,2019-04-27,,obsr968683,S55453145,Historical,,,,,1,,,,2019,2019-04-27
2020-04-11 03:33:32,8,Australia,AU,Victoria,AU-VIC,L1125180,P,-38.3819894,142.2311389,2019-12-18,08:30:00,obsr450666,S62408660,Traveling,60.0,5.0,,1.0,1,,"Moyne River, Belfast Lough and rocks behind Golf Course.",,2019,2019-12-18
2020-02-17 00:35:34,4,Australia,AU,New South Wales,AU-NSW,L2550521,H,-36.36991,150.07982,2019-01-02,17:12:00,obsr907267,S51203462,Traveling,31.0,0.7,,1.0,1,,,,2019,2019-01-02
2020-02-17 00:35:34,1,Australia,AU,New South Wales,AU-NSW,L2550521,H,-36.36991,150.07982,2019-10-05,08:00:00,obsr907267,S60348638,Traveling,35.0,1.0,,1.0,1,,,,2019,2019-10-05
2020-02-17 00:35:34,3,Australia,AU,New South Wales,AU-NSW,L2550521,H,-36.36991,150.07982,2019-01-27,10:08:00,obsr907267,S52085134,Traveling,61.0,1.0,,1.0,1,,,,2019,2019-01-27
2020-02-28 23:34:22,2,Australia,AU,Victoria,AU-VIC,L4288555,P,-38.3478493,142.3708391,2019-01-08,14:49:00,obsr450770,S51454772,Traveling,36.0,0.35,,1.0,1,,"Windy, so Plovers were sheltering behind seaweed piles",Pair,2019,2019-01-08
2020-04-06 03:35:08,7,Australia,AU,Victoria,AU-VIC,L1175694,H,-37.8019022,148.5479128,2019-09-08,16:00:00,obsr535437,S59677942,Stationary,30.0,,,1.0,1,G4501925,windy swesterly 25km/hr; patchy cloudy day; strong westerly gales of 98km/hr at times; last 3 days we have winds of gale forces n high ppt,,2019,2019-09-08
2020-02-29 00:32:56,2,Australia,AU,Victoria,AU-VIC,L3930181,H,-38.785745,143.4326077,2019-10-29,08:30:00,obsr19060,S61098224,Traveling,300.0,14.5,,2.0,1,,,,2019,2019-10-29
2020-02-28 23:42:57,3,Australia,AU,Victoria,AU-VIC,L2552344,H,-37.58444,149.73936,2019-02-16,14:57:00,obsr301599,S52751144,Traveling,24.0,0.478,,1.0,1,,,,2019,2019-02-16
2019-01-21 17:24:28,1,Australia,AU,Western Australia,AU-WA,L2555570,H,-33.85551,123.01812,2019-01-02,10:15:00,obsr334706,S51276281,Traveling,27.0,1.0,,3.0,1,,,,2019,2019-01-02
2020-02-17 03:18:26,2,Australia,AU,New South Wales,AU-NSW,L2541593,H,-35.3761915,150.4657137,2019-03-08,19:00:00,obsr543722,S53589449,Traveling,50.0,0.5,,2.0,1,G3925545,,,2019,2019-03-08
2020-02-29 00:32:23,2,Australia,AU,Victoria,AU-VIC,L2993051,H,-38.781095,143.6628485,2019-06-04,12:50:00,obsr433401,S57069554,Traveling,109.0,4.33,,2.0,1,,,"One tagged: orange tag high, silver band low, right leg. Second not tagged. At decision point 1b on great ocean walk",2019,2019-06-04
2020-02-28 23:34:28,2,Australia,AU,Victoria,AU-VIC,L8600478,H,-38.392239,142.228107,2019-11-01,07:00:00,obsr278319,S61072841,Stationary,5.0,,,1.0,0,,,,2019,2019-11-01
2019-06-08 19:13:14,2,Australia,AU,South Australia,AU-SA,L1122639,H,-35.7172,137.9408,2019-06-09,08:05:00,obsr358666,S57208013,Stationary,15.0,,,2.0,1,,Cloudy with strong northerlies. ,,2019,2019-06-09
2020-02-17 03:14:53,1,Australia,AU,New South Wales,AU-NSW,L1338235,H,-34.8618379,150.7471537,2019-01-07,06:20:00,obsr627100,S51410166,Traveling,210.0,2.5,,1.0,1,,,Juvenile. Seen amongst Red-necked Stints  on beach,2019,2019-01-07
2020-03-31 21:11:56,2,Australia,AU,Victoria,AU-VIC,L3046977,H,-38.4816509,145.016318,2019-12-09,18:18:00,obsr1422419,S62185797,Stationary,8.0,,,2.0,1,G4735530,,,2019,2019-12-09
2019-04-02 06:56:16,5,Australia,AU,Tasmania,AU-TAS,L921540,H,-43.29619,147.32254,2019-03-12,10:20:00,obsr450602,S54473443,BirdLife Australia 5 km radius search,300.0,,,2.0,1,,,,2019,2019-03-12
2020-02-28 23:01:45,2,Australia,AU,Victoria,AU-VIC,L2547426,H,-38.4289166,144.1810942,2019-09-28,11:23:00,obsr107741,S60195216,Traveling,19.0,0.72,,3.0,1,G4543775,,"One with a flag, one not.",2019,2019-09-28
2020-03-06 13:45:32,1,Australia,AU,Tasmania,AU-TAS,L10190366,P,-43.367786,147.339843,2019-11-24,15:04:00,obsr1593408,S65494771,Traveling,76.0,4.606,,1.0,1,G5056661,,,2019,2019-11-24
2020-02-28 22:55:30,10,Australia,AU,Victoria,AU-VIC,L5090629,H,-38.2793554,144.5754712,2019-07-18,10:15:00,obsr450440,S58286581,Traveling,105.0,5.0,,1.0,1,,,No binoculars/camera could not see flags.  2 adult pairs and a flock of 6 including the first year birds,2019,2019-07-18
2020-04-02 01:04:54,2,Australia,AU,Victoria,AU-VIC,L2548917,H,-38.76449,143.66679,2019-12-31,16:43:00,obsr1217394,S62798174,Traveling,72.0,1.87,,1.0,1,,,,2019,2019-12-31
2020-03-27 02:59:50,3,Australia,AU,Victoria,AU-VIC,L7180368,P,-38.4825542,145.02495,2019-04-12,16:10:00,obsr545855,S54850956,Stationary,24.0,,,1.0,1,,Seawatch,,2019,2019-04-12
2020-04-02 01:04:54,5,Australia,AU,Victoria,AU-VIC,L2548917,H,-38.76449,143.66679,2019-02-27,07:16:00,obsr114260,S53168335,Traveling,57.0,2.099,,1.0,1,,"Sunny, 52-55 F",,2019,2019-02-27
2020-02-29 00:21:39,2,Australia,AU,Victoria,AU-VIC,L2549966,H,-38.48315,145.01804,2019-04-08,10:45:00,obsr450664,S54703466,Traveling,105.0,2.0,,1.0,1,,Approaching high tide. W wind.,,2019,2019-04-08
2020-02-29 00:21:39,2,Australia,AU,Victoria,AU-VIC,L2549966,H,-38.48315,145.01804,2019-02-11,11:00:00,obsr450664,S52581395,Traveling,120.0,2.5,,1.0,1,,Very low tide.,,2019,2019-02-11
2020-02-28 22:53:40,7,Australia,AU,Victoria,AU-VIC,L4051176,H,-38.2838273,144.4265056,2019-03-24,17:26:00,obsr598621,S54160524,Traveling,30.0,0.5,,1.0,1,,,,2019,2019-03-24
2020-02-28 22:55:31,1,Australia,AU,Victoria,AU-VIC,L5106420,P,-38.2813131,144.4328356,2019-01-24,19:35:00,obsr825168,S52012087,Stationary,30.0,,,2.0,1,G3794050,Observed from adjacent to closed informal access tracks at 42W to half way to 40W beach access.,Known nest (40-40W site).,2019,2019-01-24
2019-03-22 10:42:49,1,Australia,AU,Western Australia,AU-WA,L2541944,H,-35.03944,116.9325,2019-03-14,09:19:00,obsr520000,S53804432,Traveling,35.0,1.221,,1.0,1,,,,2019,2019-03-14
2020-02-28 23:30:40,2,Australia,AU,Victoria,AU-VIC,L2549113,H,-38.66349,143.10425,2019-07-26,16:50:00,obsr164417,S58456983,Traveling,30.0,1.0,,1.0,1,,,,2019,2019-07-26
2020-02-28 23:40:49,2,Australia,AU,Victoria,AU-VIC,L2551688,H,-37.65413,149.68554,2019-12-01,09:30:00,obsr450440,S62024712,Traveling,150.0,3.0,,3.0,1,,,,2019,2019-12-01
2020-02-28 22:31:26,2,Australia,AU,Victoria,AU-VIC,L2548606,H,-38.2860157,144.4201219,2019-02-18,18:05:00,obsr432181,S52864153,Traveling,30.0,2.0,,1.0,1,,,"Near Blue Rocks, orange leg bands",2019,2019-02-18
2020-02-29 00:19:17,9,Australia,AU,Victoria,AU-VIC,L2547409,H,-38.44659,144.85542,2019-11-23,13:30:00,obsr352905,S61947160,Traveling,120.0,8.0,,2.0,0,,HP monitoring with Rebecca,,2019,2019-11-23
2020-02-29 00:19:18,2,Australia,AU,Victoria,AU-VIC,L2547415,H,-38.43925,144.84773,2019-07-04,09:30:00,obsr443263,S57961887,Traveling,120.0,2.0,,1.0,1,,,,2019,2019-07-04
2019-12-02 01:53:24,3,Australia,AU,Tasmania,AU-TAS,L10225880,P,-43.3235445,147.23943,2019-12-02,16:13:00,obsr1438287,S61919722,Stationary,15.0,,,4.0,1,G4715128,,With 2 adults,2019,2019-12-02
2020-02-28 22:29:20,2,Australia,AU,Victoria,AU-VIC,L2368529,H,-38.2676481,144.5062208,2019-09-07,14:51:00,obsr598621,S59569517,Stationary,45.0,,,2.0,1,G4490583,"Cool, showery conditions. WSW 19 km wind.","Pair, one with orange flag.",2019,2019-09-07
2020-04-03 01:53:56,3,Australia,AU,Victoria,AU-VIC,L2549086,H,-38.70391,143.76472,2019-05-27,15:40:00,obsr1333739,S56785038,Traveling,60.0,2.0,,1.0,1,,,,2019,2019-05-27
2020-02-28 23:34:26,4,Australia,AU,Victoria,AU-VIC,L7673449,P,-38.3923485,142.2240277,2019-01-01,16:30:00,obsr450770,S51143149,Traveling,30.0,1.5,,2.0,1,,"Walk along beach from Peasoup Cove to The Passage. Quite large numbers of people on beaches, so Hooded Plovers were trying to be as inconspicuous as possible",2 pairs of adults at each end of South Beach,2019,2019-01-01
2020-05-25 07:48:28,2,Australia,AU,Tasmania,AU-TAS,L6437278,H,-43.600859,146.7842209,2019-01-23,16:00:00,obsr450230,S52149787,Traveling,180.0,2.0,,2.0,1,,With Anna Brooks.,,2019,2019-01-23
2019-01-28 04:44:43,7,Australia,AU,Western Australia,AU-WA,L2555570,H,-33.85551,123.01812,2019-01-01,15:40:00,obsr334706,S51982850,Traveling,19.0,2.49,,1.0,1,,,,2019,2019-01-01
2020-02-28 23:32:23,2,Australia,AU,Victoria,AU-VIC,L1121735,H,-38.3565457,142.3109722,2019-05-01,10:43:00,obsr450758,S55616607,Traveling,52.0,2.0,,1.0,1,,,,2019,2019-05-01
2020-06-01 08:29:58,11,Australia,AU,Tasmania,AU-TAS,L1163828,H,-42.5542184,147.8792381,2019-07-14,10:03:00,obsr973956,S58161003,Traveling,48.0,1.0,,8.0,1,G4358136,Cold and windy. ,,2019,2019-07-14
2020-03-03 03:58:48,5,Australia,AU,Victoria,AU-VIC,L1121735,H,-38.3565457,142.3109722,2019-09-26,07:00:00,obsr814864,S65386353,Traveling,50.0,0.5,,3.0,0,,,,2019,2019-09-26
2020-04-11 03:25:54,2,Australia,AU,Victoria,AU-VIC,L2548123,H,-38.34744,142.37199,2019-08-04,14:30:00,obsr642128,S58727816,Traveling,30.0,0.4,,2.0,1,G4406715,,,2019,2019-08-04
2020-05-09 17:54:48,2,Australia,AU,South Australia,AU-SA,L2541945,H,-35.0396002,138.5143918,2019-06-27,13:33:00,obsr450224,S57723903,Incidental,,,,1.0,0,,,,2019,2019-06-27
2020-02-17 03:19:25,1,Australia,AU,New South Wales,AU-NSW,L2543216,H,-35.53194,150.40489,2019-05-07,16:18:00,obsr772717,S55948321,Traveling,74.0,0.85,,3.0,1,,,,2019,2019-05-07
2020-05-16 20:59:52,2,Australia,AU,South Australia,AU-SA,L1174856,H,-35.5506989,138.8825727,2019-01-19,16:31:00,obsr589257,S51816008,Traveling,65.0,3.544,,2.0,1,,,,2019,2019-01-19
2020-03-03 02:38:12,4,Australia,AU,Victoria,AU-VIC,L2547426,H,-38.4289166,144.1810942,2019-09-24,09:00:00,obsr814864,S65385795,Traveling,45.0,1.0,,2.0,0,,,,2019,2019-09-24
2020-02-17 03:19:26,2,Australia,AU,New South Wales,AU-NSW,L2543562,H,-35.20579,150.55063,2019-03-30,15:28:00,obsr1185178,S54384574,Traveling,47.0,1.5,,1.0,1,G3995369,,"One with leg band ""N2"" on upper left leg, and silver metal ring on lower right leg (same bird). One without any bands. (I have a photograph of ""N2"" dating to 2015 - on the same beach where it was breeding with another leg-banded Hooded Plover at that time.",2019,2019-03-30
2020-04-03 21:39:49,2,Australia,AU,Victoria,AU-VIC,L2040954,P,-38.6313545,145.729866,2019-01-19,17:27:00,obsr545863,S51816349,Traveling,72.0,2.47,,2.0,0,,"Sunny, mild and breezy",,2019,2019-01-19
2020-05-09 18:38:30,3,Australia,AU,South Australia,AU-SA,L7661494,P,-35.7734665,137.7790689,2019-11-04,17:00:00,obsr221461,S61856114,Traveling,90.0,7.0,,2.0,1,,"Bird Hut, Dam area, and along the road",,2019,2019-11-04
2020-04-03 21:50:43,2,Australia,AU,Victoria,AU-VIC,L2549971,P,-38.47939,145.23651,2019-01-02,08:00:00,obsr548018,S51324875,Traveling,780.0,20.0,,2.0,1,,,,2019,2019-01-02
2020-02-29 00:21:39,2,Australia,AU,Victoria,AU-VIC,L2549966,H,-38.48315,145.01804,2019-01-02,17:50:00,obsr431908,S51204030,Traveling,40.0,0.2,,1.0,1,,,,2019,2019-01-02
2019-09-18 08:50:55,13,Australia,AU,Western Australia,AU-WA,L9929739,P,-33.888557,120.553413,2019-09-14,11:00:00,obsr450824,S59897166,Traveling,45.0,2.0,,3.0,0,,"John Tucker, Jacquie and Len Axen looking for Hooded Plovers with a penchant for salt lake margins",,2019,2019-09-14
2019-11-29 06:27:38,3,Australia,AU,Tasmania,AU-TAS,L8899454,P,-39.8659878,143.8559031,2019-11-28,09:56:00,obsr419924,S61834841,Traveling,122.0,2.75,,1.0,1,,,,2019,2019-11-28
2020-02-28 21:03:02,2,Australia,AU,Victoria,AU-VIC,L10278133,P,-38.6586483,145.5798567,2019-12-12,09:43:00,obsr1329867,S62231730,Incidental,,,,1.0,0,,,,2019,2019-12-12
2020-04-03 15:31:38,2,Australia,AU,Victoria,AU-VIC,L2123915,P,-38.7529588,143.665123,2019-03-28,11:00:00,obsr507245,S55286159,Traveling,240.0,25.0,,2.0,1,G4076310,,,2019,2019-03-28
2020-04-05 00:15:13,2,Australia,AU,Victoria,AU-VIC,L2552155,H,-37.79099,148.7766,2019-04-28,15:51:00,obsr456820,S55496524,Stationary,5.0,,,2.0,1,,,,2019,2019-04-28
2020-04-05 20:51:41,2,Australia,AU,Victoria,AU-VIC,L2552388,H,-37.57805,149.74742,2019-08-28,14:54:00,obsr301599,S59378675,Traveling,27.0,1.36,,1.0,1,,,,2019,2019-08-28
2019-07-26 03:33:08,1,Australia,AU,South Australia,AU-SA,L3022097,H,-37.6952935,140.4557419,2019-05-15,,obsr969057,S56335212,Historical,,,,,1,,,,2019,2019-05-15
2020-02-28 22:55:31,1,Australia,AU,Victoria,AU-VIC,L5106420,P,-38.2813131,144.4328356,2019-06-28,16:00:00,obsr825168,S57771602,Traveling,20.0,0.4,,1.0,1,,Observations between 42W and half way to 40W.,"Orange flag on right leg, faded lettering.",2019,2019-06-28
2020-02-28 22:55:31,3,Australia,AU,Victoria,AU-VIC,L5106420,P,-38.2813131,144.4328356,2019-03-13,16:30:00,obsr825168,S53995448,Traveling,30.0,0.8,,1.0,0,,Observations from 42W half way to 40W.,Adults potentially different birds to 5 seen earlier at Blue Rocks.,2019,2019-03-13
2020-02-28 22:55:31,1,Australia,AU,Victoria,AU-VIC,L5123049,H,-38.275058,144.503788,2019-02-15,11:26:00,obsr19060,S52704887,Traveling,18.0,0.499,,2.0,1,,,,2019,2019-02-15
2020-02-29 00:19:17,10,Australia,AU,Victoria,AU-VIC,L2547409,H,-38.44659,144.85542,2019-10-04,08:30:00,obsr352905,S60326231,Traveling,180.0,10.0,,1.0,1,,,,2019,2019-10-04
2020-02-29 00:19:17,9,Australia,AU,Victoria,AU-VIC,L2547409,H,-38.44659,144.85542,2019-01-14,09:30:00,obsr352905,S51655365,Traveling,90.0,6.0,,1.0,1,,HP monitoring ,,2019,2019-01-14
2020-02-28 21:12:44,3,Australia,AU,Victoria,AU-VIC,L8786157,H,-38.6738511,145.6153679,2019-03-06,10:30:00,obsr439702,S53488409,Stationary,35.0,,,2.0,1,,"Exploring the Caravan Park & at an elevated site overlooking Bass Strait. Weather cool, showery, windy.",,2019,2019-03-06
2020-06-08 08:05:55,2,Australia,AU,Tasmania,AU-TAS,L2549728,H,-41.9877584,148.2881355,2019-04-22,14:02:00,obsr221666,S55245599,Traveling,46.0,1.185,,1.0,1,,,,2019,2019-04-22
2020-04-11 03:33:32,9,Australia,AU,Victoria,AU-VIC,L1125180,P,-38.3819894,142.2311389,2019-08-28,16:00:00,obsr450666,S59345316,Traveling,60.0,2.0,,1.0,1,,Behind Golf Course,,2019,2019-08-28
2020-02-29 00:23:28,8,Australia,AU,Victoria,AU-VIC,L9862641,P,-38.4540829,144.8663319,2019-09-28,15:20:00,obsr993043,S60193916,Traveling,140.0,7.0,,1.0,1,,,,2019,2019-09-28
2019-12-09 07:57:35,1,Australia,AU,Western Australia,AU-WA,L10267953,P,-32.9664,115.681629,2019-12-08,10:57:00,obsr520000,S62167367,Traveling,50.0,1.453,,3.0,1,G4733556,Island cove - Long promontory,,2019,2019-12-08
2019-02-03 21:43:11,2,Australia,AU,Tasmania,AU-TAS,L943017,H,-43.3641897,147.3341274,2019-02-04,07:11:00,obsr223358,S52354903,Traveling,15.0,0.25,,3.0,1,G3827151,Walk from Captain Cook Holiday Park to mouth of Captain Cook creek,,2019,2019-02-04
2020-02-28 23:42:57,3,Australia,AU,Victoria,AU-VIC,L2552344,H,-37.58444,149.73936,2019-04-22,15:13:00,obsr545855,S55245944,Traveling,76.0,1.0,,1.0,1,,,,2019,2019-04-22
2019-12-10 21:01:04,1,Australia,AU,Tasmania,AU-TAS,L943017,H,-43.3641897,147.3341274,2019-11-10,09:39:00,obsr357546,S61319264,Traveling,32.0,0.433,,13.0,1,G4654003,,,2019,2019-11-10
2019-12-10 21:01:04,1,Australia,AU,Tasmania,AU-TAS,L943017,H,-43.3641897,147.3341274,2019-11-10,09:39:00,obsr27969,S61319797,Traveling,32.0,0.433,,13.0,1,G4654003,,fabulous looks in scope,2019,2019-11-10
2019-11-16 14:38:02,3,Australia,AU,Tasmania,AU-TAS,L943017,H,-43.3641897,147.3341274,2019-11-16,13:42:00,obsr1297455,S61484612,Traveling,20.0,0.46,,3.0,1,,,,2019,2019-11-16
2019-12-28 05:06:36,2,Australia,AU,Tasmania,AU-TAS,L10358899,P,-41.118356,144.6701611,2019-12-28,17:16:00,obsr665983,S62689626,Traveling,64.0,2.23,,2.0,1,G4792317,Mild and partly cloudy.,,2019,2019-12-28
2019-09-21 04:25:44,1,Australia,AU,Western Australia,AU-WA,L2557683,H,-34.39373,119.39692,2019-09-21,13:15:00,obsr450824,S59967820,Traveling,150.0,1.0,,2.0,1,,"Dull,overcast 8/8 cloud cover,scudding showers, but a variety of shorebirds.  Entrance closed. Water levels low with large sand and mud flats exposed.",,2019,2019-09-21
2019-12-17 01:30:32,2,Australia,AU,South Australia,AU-SA,L1007582,H,-35.9921014,137.3194263,2019-12-17,16:00:00,obsr1478606,S62386521,Stationary,20.0,,,1.0,1,,,,2019,2019-12-17
2019-09-27 03:32:33,1,Australia,AU,Western Australia,AU-WA,L9961143,P,-33.990209,114.991069,2019-09-27,15:18:00,obsr674039,S60141974,Incidental,,,,1.0,0,,,,2019,2019-09-27
2019-03-25 01:16:45,16,Australia,AU,Tasmania,AU-TAS,L8913836,P,-40.1150751,143.9173732,2019-03-25,14:32:00,obsr419924,S54201898,Traveling,102.0,7.82,,5.0,1,,,2 young ones,2019,2019-03-25
2019-07-20 19:43:56,3,Australia,AU,Victoria,AU-VIC,L2547958,H,-38.36882,141.40719,2019-07-21,09:30:00,obsr450838,S58329903,Stationary,11.0,,,2.0,1,,,,2019,2019-07-21
2020-02-28 23:34:29,6,Australia,AU,Victoria,AU-VIC,L9730121,P,-38.364749,142.261715,2019-08-02,10:45:00,obsr1164386,S58674463,Incidental,,,,1.0,0,,,,2019,2019-08-02
2020-02-28 23:34:29,5,Australia,AU,Victoria,AU-VIC,L9729366,P,-38.362622,142.272391,2019-08-02,07:15:00,obsr1164386,S58670020,Traveling,26.0,2.0,,1.0,1,,,,2019,2019-08-02
2020-02-28 23:37:53,2,Australia,AU,Victoria,AU-VIC,L2041682,H,-37.6462477,149.7004795,2019-11-09,14:00:00,obsr765769,S61287088,Traveling,90.0,1.0,,2.0,1,,,,2019,2019-11-09
2020-02-28 23:49:01,2,Australia,AU,Victoria,AU-VIC,L8865047,P,-37.80465,148.71881,2019-03-12,11:15:00,obsr450824,S53926055,Traveling,60.0,2.2,,2.0,1,,Most observations taken while walking along the access track from the Marlo - Conran Road,,2019,2019-03-12
2019-08-14 07:58:02,2,Australia,AU,Tasmania,AU-TAS,L9762774,P,-43.326619,147.241572,2019-08-08,13:49:00,obsr349708,S58829710,Incidental,,,,1.0,0,,,,2019,2019-08-08
2020-02-28 23:01:45,2,Australia,AU,Victoria,AU-VIC,L2547426,H,-38.4289166,144.1810942,2019-10-15,16:30:00,obsr293830,S60636610,Traveling,33.0,0.829,,9.0,1,G4584966,,,2019,2019-10-15
2020-03-26 11:31:38,2,Australia,AU,Victoria,AU-VIC,L2547426,H,-38.4289166,144.1810942,2019-10-09,14:51:00,obsr340621,S61044792,Traveling,38.0,0.483,,13.0,1,G4569559,,,2019,2019-10-09
2020-03-26 11:31:38,2,Australia,AU,Victoria,AU-VIC,L2547426,H,-38.4289166,144.1810942,2019-10-09,14:51:00,obsr208821,S60471201,Traveling,38.0,0.483,,13.0,1,G4569559,,,2019,2019-10-09
2019-11-30 16:11:38,6,Australia,AU,Tasmania,AU-TAS,L1931771,H,-43.0197096,147.9257584,2019-11-25,06:30:00,obsr685602,S61876797,Traveling,200.0,10.0,,1.0,1,,Several visits throughout day,,2019,2019-11-25
2020-04-29 03:38:22,2,Australia,AU,Western Australia,AU-WA,L921948,H,-34.3740454,115.1355171,2019-11-06,05:15:00,obsr1356540,S66351879,Traveling,285.0,0.805,,1.0,1,,"2.5 hour seawatch from headland west of car park, then a wander around the general area before the lighthouse gate opened at 08.45, immediately found Rock Parrots feeding on the lawns between the buildings on the left.","A pair feeding on the small beach north east of the car park, they were present between 08.25-08.45, when I checked again after seeing Rock Parrots at 10.00 they had gone, ssp tregallasi",2019,2019-11-06
2019-03-27 19:10:36,2,Australia,AU,Tasmania,AU-TAS,L8918559,H,-40.1330335,143.9010737,2019-03-25,11:59:00,obsr539765,S54234145,Traveling,30.0,0.5,,7.0,1,G3981754,"Surprise Bay (-40.133, 143.902)",,2019,2019-03-25
